objectID;title;field_categorie_de_societe;field_lien;field_le_slogan;twitter;facebook
4478;SYSTRAN SAS;SME;http://www.systrangroup.com;Editeur de logiciel leader dans la traduction automatique et pionnier dans les machines neuronales.;https://twitter.com/SYSTRAN;https://www.facebook.com/systran.international/
1558;Talentoday;Startups;http://www.talentoday.com;Talentoday ensures recruitment success by delivering automated and personalized candidate screening based on psychometrics, company culture matching and HR predictive analytics.;;
2954;Toucan Toco;Startups;http://toucantoco.com/integration.html;Toucan Toco démocratise l'accès aux données grâce à une application de data visualisation ;;
672;TVTY;;http://www.tvty.tv/;Grâce à la Moment Marketing Platform, TVTY synchronise les campagnes digitales avec les spots et programmes TV, la météo et les événements sportifs.;;
3982;We Love Customers;Startups;http://www.welovecustomers.fr;We Love Customers dynamise votre commerce avec la publicité géolocasliée sur Internet ;https://twitter.com/wlc_fr;https://www.facebook.com/welovecustomersFR/
4225;White Kitchen;Startups;http://www.whitekitchen.de;"White Kitchen propose aux professionnels de la gastronomie des outils de développement pour leur business à travers des solutions \""all inclusive\"" // Marketing Digital + Communication Web + Images + eShop +...";;https://www.facebook.com/WhiteKitchenBerlin/?fref=ts
5401;WisePass;Startups;http://www.wisepass.co;Souscription mensuelle sur l'appli WisePass pour avoir le droit à 1 bouteille par jour dans les meilleurs endroits de Saigon;;https://www.facebook.com/bromabar/?fref=ts
3894;Xandrie;SME;http://www.xandrie.com;Le spécialiste international de la culture et du divertissement digital;https://twitter.com/XandrieOfficial;
5905;YoGoKo;;http://www.yogoko.fr;Solutions de communication pour le véhicule autonome connecté & coopératif;;
2091;ZetaPush;Startups;http://zetapush.com;Créez des applications interactives deux fois plus vite, deux fois moins cher;https://twitter.com/zetapush;https://www.facebook.com/zetapush
5861;ZIQY;Startups;http://ziqy.co;La solution de gestion des abonnements intelligente, performante et innovante.;https://twitter.com/ziqyofficial;https://www.facebook.com/ziqysubscription
1767;4 ROUES SOUS 1 PARAPLUIE;Startups;http://www.4roues-sous-1parapluie.com;4 roues sous 1 parapluie est l'agence spécialiste des événements en 2CV;;
6415;Buzzlike;Startups;http://www.buzzlike.com;Des widgets personnalisables pour engager, collecter et monétiser votre audience tout en enrichissant votre contenu.;;
5612;C-way;Startups;http://www.hellocway.com;C-way®, la plateforme digitale qui interagit avec des objets connectés pour enfants;;
5930;CrossShopper;Startups;http://www.crossshopper.com;La 1ère communauté web qui cherche pour vous le meilleur prix ! ;;
4393;daco.io;Startups;http://www.daco.io;daco développe un outil unique d'aide à la décision basé sur l'intelligence artificielle. Cet outil permet aux retailers de comprendre et suivre la stratégie de leurs concurrents (offre, prix, promotion, réseau magasins);https://twitter.com/intent/user?user_id=7.5543164817546E+17;https://www.facebook.com/lxrfrwrd/photos/gm.292716137789331/385503831791868/
5150;FlatsWire;Startups;http://www.flatswire.com;Logiciel Professionnel de Location Saisonnière pour la gestion (PMS) et la distribution (Channel Manager).;;
3021;GOOT;Startups;https://www.goot.fr/;GOOT est une place de marché digitale qui livre vins et spiritueux en moins d'une heure, à domicile ou chez un caviste de proximité dans les villes de Paris, Bordeaux, Lyon et bientôt Toulouse;https://twitter.com/gootfr;https://www.facebook.com/gootfr
5895;GrantWill;Startups;https://www.grantwill.com/;C'est un site gratuit de gestion de l'identité numérique post mortem, du patrimoine financier et transmison de messages personnalisés;;
2555;iDealwine;Startups;https://www.idealwine.com; iDealwine est une plateforme mondiale pour l’achat, la revente et la cotation de grands crus;https://twitter.com/idealwine;https://www.facebook.com/iDealwine
6403;Intent Technologies;Startups;http://intent-technologies.eu;Intent Technologies connecte tous les acteurs du bâtiment sur une plateforme unique ;https://twitter.com/intentnews;
4975;JAITOO EVENTS;Startups;http://www.jaitooevents.com;Solution digitale pour la capture d'information numérique à partir d'un GSM, utilisant la géolocalisation et les objets connectés;;
524;KAYO;;http://www.kayo.fr;Génération de leads sur les événements;http://twitter.com/kayo_fr;
6133;KWALEAD;Startups;https://www.kwalead.com;1ère marketplace qui permet à ses membres de monétiser directement aux partenaires les données personnelles de leurs devis, sondages, enquêtes, tests produits, jeux-concours etc.;https://twitter.com/kwaleadmedia;"https://www.facebook.com/v2.2/dialog/oauth?client_id=1214600201907788&amp;state=0e3b8cd7d1c277312c4decce6fa7ad3c&amp;response_type=code&amp;sdk=php-sdk-5.4.4&amp;redirect_uri=http%3A%2F%2Fwww.kwalead.com%2Fapi%2Ffbregister%3Fcategory%3D%26origin_label%3Dkwalead%26origin%3D1%26provider%3D&amp;scope=email"
2728;Kwanko;Startups;https://fr.kwanko.com/;Leader européen du marketing à la performance crossdevice;;
5752;NaturSoftware;Startups;http://www.natursoftware.com;Nous utilisons la voix, la gestuelle, le toucher et les émotions pour communiquer naturellement, pourquoi devrions communiquer autrement la technologie ? ;https://twitter.com/NaturSoftware;
5384;ONDILO;Startups;http://ondilo.com;ICO by Ondilo transforme l'entretien de la piscine en un jeu d'enfant;http://twitter.com/IcoByOndilo;https://www.facebook.com/Ondilo-202350436788981/
5637;onTracks.co;Startups;http://www.onTracks.co;Solution d'objet connecté pour se déplacer sans avoir besoin de suivre un plan ou un GPS.;;
1961;Popcarte;Startups;https://www.popcarte.com/;Carterie en ligne;;
3874;Proxem;Startups;https://www.proxem.com/;Nos solutions de text analytics et de big data aident les entreprises à analyser de vastes volumes de données textuelles pour en extraire l’information actionnable.;https://twitter.com/proxem;https://www.facebook.com/proxem/
6109;Scan'Up;Startups;http://scanup.fr/;Scan'Up, la liste de courses qui vous fait gagner du temps ! ;http://twitter.com/ScanUp_Fr;https://www.facebook.com/ScanUpFr
5546;THE BABEL COMMUNITY;Startups;http://www.thebabelco.com;Work & Live Better ! Nous hébergeons et animons une communauté de jeunes actifs, d'entrepreneurs et de créatifs pour les aider à réaliser leurs projets.;;
5299;The Bubbles Company;Startups;http://www.bubbles-company.com;Services digitaux in store depuis un bel objet de recharge les Bubbles;;
5618;WonderPush.com;Startups;https://www.wonderpush.com/;WonderPush vous permet de ré-engager facilement votre audience web et mobile grâce aux push notification;https://twitter.com/WonderPush;https://www.facebook.com/website.push.notifications.by.wonderpush/
4265;Workshop;Startups;https://twitter.com/meetworkshop;La période après funding est ressentie comme être attaché à une fusée. Nous supportons les startups a fabriquer leur hardwares en Chine en innovant les habitudes actuelles de produire.;https://twitter.com/signup;
5868;bookBeo;Startups;http://bookbeo.com;Ingénierie de réalité augmentée et d'intelligence artificielle;https://twitter.com/bookbeo;https://www.facebook.com/bookbeo
5107;Colunching;Startups;https://www.colunching.com/;Le premier réseau social de rencontres amicales et professionnelles autour du repas;https://twitter.com/ColunchingFR;https://www.facebook.com/colunching
211;Dataiku;;http://www.dataiku.com/;Dataiku est spécialisée dans le traitement et l’analyse du Big data pour créer des applications « intelligentes ».;https://twitter.com/dataiku;
5583;e-Reality;;http://www.e-reality.fr;e-Reality, l'implant qui vous redonne goût au réel.;https://twitter.com/eRealityTechno;https://www.facebook.com/eRealityTechno/?fref=ts
3347;Equisense;;http://www.equisense.com;Objets connectés pour l'équitation;;
4089;Eqwall;Startups;http://www.eqwall.com;Eqwall connecte le public aux événements via une app : business meetings, conférences, salons, congrès, matchs, festivals. L'app offre plus de 9 services interactifs pour rendre votre participation encore plus ludique et intéressante.;http://twitter.com/eqwallize;https://www.facebook.com/eqwallize
3320;FOOTINHO;Startups;http://footinho.com;Organisez ou rejoignez des matchs de foot près de chez vous;https://twitter.com/FootinhoFr;https://www.facebook.com/pages/Footinho-Fr/572995339440264
5679;Gazelle Tech;Startups;http://www.gazelle-tech.com;Constructeur de véhicules qui consomment 2 fois moins d'énergie et peuvent etre assemblés localement;https://twitter.com/gazelletech;http://www.facebook.com/gazelletech
3025;B-Reputation;Startups;https://b-reputation.com;Le TripAdvisor des entreprises;https://twitter.com/bReput;https://www.facebook.com/bReputationcom
356;B.Sensory;Startups;http://www.b-sensory.com/;Lecture érotique connectée : lisez, vibrez !;https://twitter.com/bsensory;https://www.facebook.com/be.sensory
3613;B2CLOUD;SME;http://www.btocloud.eu;Expertise et recommandation de services Cloud;;
5149;b2lunch, Ltd.;Startups;http://b2lunch.net;b2lunch, c'est une app pour agrandir son réseau pro autour d'un lunch.;https://twitter.com/b2lunch;https://www.facebook.com/b2lunch.net/
1935;B9Lab;Startups;http://b9lab.com/;B9lab is delivering Training, Advisory & Research on blockchain and decentralised applications.;https://twitter.com/b9lab;https://www.facebook.com/b9lab
813;Baba Sport;;http://www.babasport.fr;Le site qui va vous aider à trouver des sports d'aventure et des activités récréatives;https://twitter.com/Baba_Sport;https://www.facebook.com/BabaSportFR
4544;BaiAn;Startups;https://baian.com/;Solution de paiement sécurisé, international et multi-devises pour les sites de E-Commerce et les Applications Mobiles;https://twitter.com/BaianLtd;https://www.facebook.com/BaiAnPaymentGateway
4383;Bamboocyclette;Startups;http://www.bamboocyclette.com;Des vélos adaptés à la ville en bambou;;https://www.facebook.com/Bamboocyclette-171731676544016
643;Bandsintown;;http://www.bandsintown.com;Curation de tous les concerts autour de vous en fonction de la musique que vous écoutez sur votre téléphone ou en ligne (deezer etc.) ;https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.bandsintown.com%2FDatsik%3Fcame_from%3D234%26media_ids%3D7181403&text=Datsik Announces 2017 Ninja Nation Tour via @bandsintown;http://www.facebook.com/bandsintown
90;Bankin';;https://bankin.com/;La meilleure application de gestion des finances personnelles;https://twitter.com/share;
2507;Batiactu;SME;http://www.batiactu.com/;Batiactu Groupe est un leader de l'information et des solutions digitales en ligne pour les secteurs de la construction, de l'architecture et de l'immobilier.;https://twitter.com/actualite_BTP;http://www.facebook.com/pages/Batiactu/315862731818114
4137;bb-d;Startups;http://www.bb-d.fr;bb-d vous accompagne dans votre croissance numérique pour accroître votre trafic qualifié et vos parcours utilisateurs (Growth hacking);;
5474;BEAGWAY;Startups;http://fr.beagway.com/fr/;Organisez vos projets de A à Z, sans rien oublier, en gagnant du temps, et en évitant les tensions de l’organisation à plusieurs.;;
5708;BEAKOR;Startups;http://www.beakorcycling.com;Solution IOT pour l'industrie du vélo, transformant les e-Bikes en i-Bikes et permettant aux cyclistes sécurité / connectivité accrues.;http://twitter.com/beakorinfo;http://www.facebook.com/ludovic.kessas
5986;Bébé et Tournevis ;Startups;http://www.bebe-et-tournevis.fr/;Club de recommandation de professionnels entre particuliers sur le net, dont les avis sont 100% vérifiés. ;https://twitter.com/bebe_tournevis;https://www.facebook.com/bebetournevis
728;Beecampers ;;http://beecampers.com/;Plate forme collaborative de location de camping -cars et vans aménagés en Europe;;
712;Beedeez;Startups;http://www.beedeez.com;La solution de Mobile Learning de Beedeez dynamise & optimise les formations professionnelles. Reprenant les principes de MicroLearning & de Gamification, elle offre une réponse efficace face aux contraintes de temps & de mobilités des collaborateurs.;https://twitter.com/BeedeezApp;https://www.facebook.com/BeedeezApp/?ref=aymt_homepage_panel
3514;Beeleev;Startups;https://www.beeleev.com/;Beeleev: The global entrepreneurs collaborative network;https://twitter.com/beeleev_;https://www.facebook.com/beeleevers/
774;Beepings;;http://beepings.fr;Beepings Zen: protégez, surveillez et ne perdez plus tout ce qui vous est cher;https://twitter.com/beepings;https://www.facebook.com/beepings
6574;BeJoe;Startups;https://www.bejoe.com/;1ère appli qui vous permet de chercher, d’échanger et de stocker des recommandations avec vos proches ;;
3818;BELEM;Startups;http://www.belem.io/;BELEM explore les applications de la technologie blockchain : vote, propriété intellectuelle, assurance, finance;http://twitter.com/Belem_project/;
2488;Believe Digital;Startups;http://www.believe.fr/;La première société de distribution et de services numériques dédiée aux artistes et labels indépendants.;https://twitter.com/Believemusic_UK;
